Date,Location,Latitude,Longitude,RainTomorrow,Forecast_RFC,FC_accuracy_RFC,Test_accuracy_RFC,Forecast_LR,FC_accuracy_LR,Test_accuracy_LR
2017-04-14,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-15,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-16,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-17,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-18,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-19,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-20,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-21,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-22,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-23,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-24,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-25,Moree,-29.465095,149.827527,1,1,0.9,0.91,1.0,0.91,0.92
2017-04-26,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-27,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-28,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-29,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-04-30,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-01,Moree,-29.465095,149.827527,0,1,0.9,0.91,0.0,0.91,0.92
2017-05-02,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-03,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-04,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-05,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-06,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-07,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-08,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-09,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-10,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-11,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-12,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-13,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-14,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-15,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-16,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-17,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-18,Moree,-29.465095,149.827527,1,0,0.9,0.91,0.0,0.91,0.92
2017-05-19,Moree,-29.465095,149.827527,1,1,0.9,0.91,1.0,0.91,0.92
2017-05-20,Moree,-29.465095,149.827527,0,1,0.9,0.91,1.0,0.91,0.92
2017-05-21,Moree,-29.465095,149.827527,1,0,0.9,0.91,0.0,0.91,0.92
2017-05-22,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-23,Moree,-29.465095,149.827527,1,1,0.9,0.91,1.0,0.91,0.92
2017-05-24,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-25,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-26,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-27,Moree,-29.465095,149.827527,1,0,0.9,0.91,0.0,0.91,0.92
2017-05-28,Moree,-29.465095,149.827527,0,1,0.9,0.91,1.0,0.91,0.92
2017-05-29,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-30,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-05-31,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-01,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-02,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-03,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-04,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-05,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-06,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-07,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-08,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-09,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-10,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-11,Moree,-29.465095,149.827527,1,1,0.9,0.91,1.0,0.91,0.92
2017-06-12,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-13,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-14,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-15,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-16,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-17,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-18,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-19,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-20,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-21,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-22,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-23,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-24,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-06-25,Moree,-29.465095,149.827527,0,0,0.9,0.91,0.0,0.91,0.92
2017-01-01,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-01-02,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-03,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-04,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-05,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-01-06,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-07,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-08,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-09,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-10,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-11,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-12,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-01-13,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-01-14,MountGambier,-33.865143,151.2099,0,1,0.85,0.82,1.0,0.82,0.83
2017-01-15,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-16,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-01-17,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-18,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-19,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-01-20,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-01-21,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-22,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-23,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-01-24,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-25,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-26,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-27,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-28,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-29,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-30,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,1.0,0.82,0.83
2017-01-31,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-01,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-02,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-03,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-04,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-05,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-02-06,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-07,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-08,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-09,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-10,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-11,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-02-12,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-13,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-14,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-15,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-18,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-02-19,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-02-20,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-21,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-22,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-02-23,MountGambier,-33.865143,151.2099,0,1,0.85,0.82,1.0,0.82,0.83
2017-02-24,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-25,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-26,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-27,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-02-28,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-01,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-02,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-05,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-06,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-07,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-08,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-09,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-10,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-11,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-03-12,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-13,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-14,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-15,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-16,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-17,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-18,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-19,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-20,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-03-21,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-03-22,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-03-23,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-24,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-25,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-26,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-27,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-03-28,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-03-29,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-03-30,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-03-31,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-04-01,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-02,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-03,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-04,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-05,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-06,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-07,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-08,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-04-11,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-12,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-13,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-14,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-15,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-16,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-17,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-18,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-19,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-20,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-04-21,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-04-22,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-23,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-24,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-04-25,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-04-26,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-04-27,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-04-28,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,1.0,0.82,0.83
2017-04-29,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-04-30,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-05-01,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-05-02,MountGambier,-33.865143,151.2099,0,1,0.85,0.82,1.0,0.82,0.83
2017-05-03,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-04,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-05,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-06,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-07,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-08,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-09,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-10,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-11,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-12,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-13,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-14,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-15,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-16,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,1.0,0.82,0.83
2017-05-17,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,0.0,0.82,0.83
2017-05-18,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-05-19,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-05-20,MountGambier,-33.865143,151.2099,0,1,0.85,0.82,1.0,0.82,0.83
2017-05-21,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-22,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,1.0,0.82,0.83
2017-05-26,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-05-27,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-05-28,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-05-29,MountGambier,-33.865143,151.2099,1,1,0.85,0.82,1.0,0.82,0.83
2017-05-30,MountGambier,-33.865143,151.2099,0,1,0.85,0.82,0.0,0.82,0.83
2017-05-31,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-03,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-04,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-06-05,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-06-06,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-07,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-08,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-09,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-10,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-11,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,1.0,0.82,0.83
2017-06-12,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-13,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-14,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,1.0,0.82,0.83
2017-06-15,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-16,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-17,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-18,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-19,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-20,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-06-21,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-22,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-06-23,MountGambier,-33.865143,151.2099,1,0,0.85,0.82,0.0,0.82,0.83
2017-06-24,MountGambier,-33.865143,151.2099,0,0,0.85,0.82,0.0,0.82,0.83
2017-01-01,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-02,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-03,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-04,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-05,MountGinini,-33.865143,151.2099,1,0,0.85,0.86,0.0,0.86,0.8
2017-01-06,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-07,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-08,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-09,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-10,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-11,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-12,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-13,MountGinini,-33.865143,151.2099,1,0,0.85,0.86,0.0,0.86,0.8
2017-01-14,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-15,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-16,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-17,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-18,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-19,MountGinini,-33.865143,151.2099,1,0,0.85,0.86,0.0,0.86,0.8
2017-01-20,MountGinini,-33.865143,151.2099,1,1,0.85,0.86,1.0,0.86,0.8
2017-01-21,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-22,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-23,MountGinini,-33.865143,151.2099,1,0,0.85,0.86,0.0,0.86,0.8
2017-01-24,MountGinini,-33.865143,151.2099,0,1,0.85,0.86,1.0,0.86,0.8
2017-01-25,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-26,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-27,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-28,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-29,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-30,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-01-31,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-01,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-02,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-03,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-04,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-05,MountGinini,-33.865143,151.2099,1,1,0.85,0.86,0.0,0.86,0.8
2017-02-06,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-07,MountGinini,-33.865143,151.2099,0,1,0.85,0.86,1.0,0.86,0.8
2017-02-08,MountGinini,-33.865143,151.2099,0,1,0.85,0.86,0.0,0.86,0.8
2017-02-09,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-10,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-11,MountGinini,-33.865143,151.2099,1,0,0.85,0.86,0.0,0.86,0.8
2017-02-12,MountGinini,-33.865143,151.2099,1,1,0.85,0.86,1.0,0.86,0.8
2017-02-13,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-14,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-15,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-16,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-17,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-18,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-19,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-20,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-21,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-22,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-23,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
2017-02-24,MountGinini,-33.865143,151.2099,0,0,0.85,0.86,0.0,0.86,0.8
